商品名称,券后价,店铺名称,好评数
可口可乐【咖世家】醇香拿铁浓咖啡饮料 180ml*12罐,49.9,可口可乐京东自营旗舰店,76000
三只松鼠乳酸菌小伴侣面包520g/箱手撕营养早餐代餐口袋面包零食,19.7,三只松鼠京东自营旗舰店,1550000
良品铺子 鸭锁骨甜辣味200g 卤味鸭架子 熟食休闲零食,13.9,良品铺子京东自营旗舰店,290000
修正臭虫药杀虫剂床上吸血虫专用药可呋虫胺床虱专用喷雾剂跳蚤除臭虫,38.0,修正驱蚊驱虫京东自营旗舰店,1300
晨光(M&G)文具0.5mm黑色按动中性笔 新升级酷黑GP1008签字笔 速干ST笔尖 学生考试刷题/办公用5支装AGP023X3A,9.9,晨光京东自营官方旗舰店,560000
清风 抽纸 【种地吧2】花萃4层80抽*18包S码 卫生纸巾 餐巾纸 整箱装,59.6,清风京东自营旗舰店,680000
曼秀雷敦（Mentholatum） 新碧冰凉防晒喷雾200ml防水防汗户外军训高倍防晒霜男女七夕礼物,58.0,曼秀雷敦京东自营官方旗舰店,68000
浴曼斯水龙头万向头防溅头二档水嘴过滤器节水器起泡器加长延伸配件 二档防溅头 一个装,8.9,网邻生活卖场店,1800
伊利舒化奶 无乳糖牛奶整箱低脂型220ml*8盒适合乳糖不耐受 礼盒装,29.9,伊利牛奶京东自营旗舰店,530000
五得利面粉五星金特精小麦粉5kg家庭通用面粉10斤装,28.7,五得利面粉京东自营旗舰店,120000
苏菲sofy超熟睡柔棉感超长日夜用姨妈卫生巾290mm 15片*3包,33.21,苏菲京东自营官方旗舰店,470000
【开学季】晨光(M&G)文具25*33mm/90枚红框自粘性标签贴纸 便利便签条 百事贴 价格条标签贴 9枚/张YT-11,2.3,晨光京东自营官方旗舰店,92000
巨奇严选 管道疏通剂 强力疏通厨房下水道马桶地漏毛发堵塞清洁1000ml,27.1,巨奇（JUQI）严选京东自营旗舰店,100000
妈妈壹选 绿劲餐具净柚子柠檬1.28kg 洗洁精 食品用 快速去油 ,11.9,威露士京东自营旗舰店,820000
雪川食品香脆冷冻薯饼薯条半成品空气炸锅食材620g,24.89,雪川食品（Snow Valley）京东自营旗舰店,78000
京鲜生 黄金油蟠桃3斤 单果100g以上 生鲜时令水果,27.67,生鲜京东自营专区,1800
蓝月亮 深层洁净洗衣液 2kg瓶+1kg瓶*3 薰衣草香 强效去污易漂洗 全瓶装,78.2,蓝月亮京东自营旗舰店,760000
艺姿免手洗平板拖把家用一拖净免手洗2023干湿两用40cm 2块布 YZ-PB30,23.9,艺姿京东自营旗舰店,120000
京鲜生 海南大青柠/青柠檬 8粒 单果约70-100g  新鲜水果,9.9,生鲜京东自营专区,210000
EricFavre 艾瑞可儿童婴幼儿液体钙+维生素D 口服液糖浆125ml  法国进口,116.0,EricFavre海外京东自营旗舰店,4600
京鲜生泰国进口椰青 9个原箱装巨无霸单果1100g+  赠开椰器和吸管 生鲜,129.8,水果源头直发京东自营专区,920000
京鲜生 姑娘果/灯笼果  1斤装 生鲜水果,24.9,生鲜京东自营专区,110000
珍味小梅园 梅干菜锅盔1kg 共10片 早餐食品面点生鲜速食馅饼半成品速冻食品,21.8,珍味小梅园京东自营旗舰店,39000
好伊贝（HOY BELL）婴儿电动磨甲器电动打磨器新生儿专用防夹肉指甲剪套装USB款蓝色,45.9,好伊贝(HOY BELL)京东自营旗舰店,82000
精气神 国产山黑猪梅花肉400g 冷冻猪梅肉猪梅条肉 烧烤猪肉食材 ,29.9,精气神京东自营旗舰店,170000
阿斯加特（Asgard）32GB(16Gx2)套 DDR5 6800 台式机内存条 RGB灯条-女武神·瓦尔基里Ⅱ代【C34】极地白 助力AI,839.0,阿斯加特京东自营旗舰店,5100
六神【超值9块装】艾叶125g*3+百合125g*3+绿茶125g*3 香皂 肥皂,28.2,六神京东自营旗舰店,400000
肌肉小王子500g沙嗲五香鸡肉条高蛋白鸡胸肉干减低风干解馋健身卡零食解饿脂,27.1,肌肉小王子（MUSCLE PRINCE）京东自营旗舰店,48000
威露士多用途消毒液消毒水2.5L青柠 衣物除菌液家居环境杀菌 非84酒精 ,51.9,威露士京东自营旗舰店,180000
中国电信流量卡手机卡9元超低月租长期星卡80G电话卡纯上网5G大流量无忧卡,0.01,京东手机运营商自营旗舰店,5100
京鲜生 塔西提无籽青柠檬 8粒装 单果40g+ 生鲜水果 源头直发包邮,8.9,水果源头直发京东自营专区,7500
薇尔卫生巾姨妈巾 日用卫生巾V感系列285mm*12 动态贴合 透气棉柔舒适,13.9,Libresse京东自营旗舰店,67000
全棉时代卫生巾超净吸系列纯棉透气超长夜用5包15片（420mm*15p）,26.9,全棉时代个护京东自营官方旗舰店,85000
朗客【2片】适用苹果15ProMax防窥钢化膜 iPhone15promax手机膜防偷窥偷看防爆全屏高清玻璃保护贴膜,17.0,朗客京东自营旗舰店,24000
京鲜生 玉菇甜瓜 2粒装 单果重2-2.8斤净重4-5.5斤 生鲜水果,26.9,生鲜京东自营专区,100000
光威（Gloway）16GB DDR5 6000 台式机内存条 天策系列 助力AI,269.0,光威京东自营旗舰店,17000
怡宝至本清润菊花茶植物饮料CAN装310ml*6瓶 量贩装,13.9,怡宝京东自营官方旗舰店,16000
巨奇严选 蓝泡泡洁厕宝 50g*15块洁厕块 去污洁厕灵厕所马桶清洁剂,31.4,巨奇（JUQI）严选京东自营旗舰店,94000
中润鱼 冷冻 中段免浆黑鱼片250g*10袋 酸菜鱼 源头直发 包邮,56.9,中润鱼京东自营旗舰店,2000
康师傅方便面 经典红烧+双萝卜+番茄+金汤肥牛104g*20泡面整箱速食组合,65.0,康师傅方便面京东自营官方旗舰店,170000
固特威车内除味除臭汽车空调杀菌清洗剂去除异味车用内饰空气清新剂喷雾 绿茶清香 150ml 1瓶,18.5,固特威京东自营官方旗舰店,44000
好视力护眼贴中老年款成人老人眼贴缓解眼部睡眠遮光眼贴眼干涩模糊护眼贴24包/盒,126.0,好视力京东自营旗舰店,36000
伊利臻浓牛奶 250ml*16盒/箱 多39%蛋白质 咖啡伴侣 礼盒装,49.5,伊利牛奶京东自营旗舰店,600000
左颜右色男士美白保湿洗面奶男提亮肤色补水清洁洁面乳护肤品15g,6.9,左颜右色京东自营官方旗舰店,100000
得力(deli)24色抑菌彩泥 黏土手工DIY超轻粘土玩具橡皮泥套装盒装易收纳 儿童生日毕业礼物蓝YC135-24A,14.9,得力（deli）文具京东自营旗舰店,110000
得宝（TEMPO）一博同款 纯水湿厕纸  80片*5包 深澈水感可冲散 湿纸巾 湿巾 ,87.9,得宝京东自营官方旗舰店,26000
联想（Lenovo）【24期分期 免息笔记本】小新16酷睿12代i5全面屏金属商务办公游戏轻薄笔记本Pro级电脑 定制i5-12450H/16G/1TB 锐炬显卡,4569.0,联想授权旗舰店,1600
孟乍隆 臻选茉莉香米 长粒大米 香米 大米10kg,106.9,盛宝京东自营旗舰店,71000
松下（Panasonic）碳性5号7号组合装五号七号干电池共40节盒装适用于遥控器玩具万用表门铃 盒装,26.9,松下电池京东自营官方旗舰店,560000
维达（Vinda）抽纸 细韧3层120抽*24包S码  卫生纸 纸巾 餐巾纸 整箱,54.8,维达京东自营官方旗舰店,4010000
利得家用中号加厚垃圾袋可套90次桶 45cm*55cm*30只*3卷 垃圾桶分类,8.5,利得京东自营旗舰店,640000
得宝（TEMPO）一博同款 洋甘菊湿厕纸 80片*4包 植萃精华家庭装 湿纸巾 ,71.9,得宝京东自营官方旗舰店,240000
联想（Lenovo）盒装 4GB USB2.0投标U盘SS160 公司企业竞标专业投标优盘 十只装,115.39,联想SSD京东自营旗舰店,5400
晨光(M&G)文具5色100枚PET荧光便利贴 粘性标签贴姓名贴 记事留言贴优事贴便签本子 20页/条YS-20,2.7,晨光京东自营官方旗舰店,47000
威露士la有氧洗衣液2L松木香 除菌除螨除霉去污渍清洁留香机洗手洗,29.9,威露士京东自营旗舰店,940000
【全网低价】得力(deli)可定制25K/128张单本羊巴皮笔记本子加厚皮面本记事本办公用品 棕色BP149,16.93,得力京东自营官方旗舰店,67000
京鲜生 安岳黄柠檬10颗单果80-100g 生鲜水果 源头直发包邮,5.9,水果源头直发京东自营专区,7500
康师傅方便面老母鸡汤+猪骨汤+红烧+番茄110g*12 泡面整箱速食,61.0,康师傅方便面京东自营官方旗舰店,2300
未来（VAPE）日本进口未来VAPE家庭装长效驱蚊液儿童孕妇可用绿色喷雾200ml*3,81.5,未来（VAPE）海外京东自营旗舰店,210000
花王（KAO）进口牙膏2支装 Guardhalo清新口气薄荷除口臭成人牙膏美白牙膏,25.1,花王（KAO）京东自营专区,230000
燕之坊石磨醇香黑芝麻粉450g黑芝麻糊无添加早餐代餐粉杂粮老人辅食,47.9,燕之坊京东自营旗舰店,94000
朗科（Netac）16GB DDR4 3200 台式机内存条 越影II系列 电竞马甲-精选颗粒(C16)黑色,185.0,朗科京东自营官方旗舰店,3000
宏碁（acer）type-c转网口分线器有线网卡转换器usb扩展坞适用苹果mac联想华为笔记本电脑拓展坞网线转接头,28.41,宏碁（acer）数码配件京东自营旗舰店,61000
鲜京采 巨型黑虎虾 去冰净重1kg 13-15只/盒 送礼,119.0,生鲜京东自营专区,66000
不莱玫大容量行李箱高颜值女拉杆箱男密码箱学生旅行箱22英寸 灰绿色,668.0,不莱玫京东自营旗舰店,29000
仁豪水产 带籽熟冻北极甜虾 净重1.5kg MSC认证90-120只/kg  即食生鲜,79.9,仁豪水产京东自营旗舰店,50000
联想（Lenovo) 512GB SSD固态硬盘 2.5英寸SATA3.0 读560MB/s 台式机/笔记本通用E660系列,253.0,联想SSD京东自营旗舰店,2900
京鲜生泰国金枕冷冻榴莲果肉700g,59.9,,100000
白象慢晒面鸡蛋龙须挂面0盐0钠800g*3面条,30.66,白象挂面京东自营旗舰店,19000
得宝（TEMPO）一博同款 纯水湿厕纸 40片*8包 深澈水感 可冲散 湿纸巾 湿巾,73.9,得宝京东自营官方旗舰店,26000
NVV ACS 200ML笔记本电脑屏幕清洁剂套装擦拭布 装液晶显示器电视相机镜头手机平板键盘眼镜清洁液工具 NK-2S,8.9,NVV京东自营旗舰店,2400
日本久卜制药 脚气喷剂止痒脱皮烂脚丫真菌感染专用非药脚臭出汗水泡糜烂杀菌去臭特狼毒搭足光散【3盒装】,132.0,久卜制药海外京东自营旗舰店,74000
京东京造 棉绒挂抽面巾纸悬挂式5层250抽*6提餐巾抽厕纸擦手整箱卫生纸,29.9,京东京造自营官方旗舰店,530000
锐澳（RIO）预调鸡尾酒 果酒 清爽5度清爽0糖ZERO 330ml*8罐调酒套装,44.0,锐澳京东自营官方旗舰店,230000
宛味宝散养谷物鲜鸡蛋 农场直供 单枚40±5g 12枚,9.2,中国特产·南阳助农馆,130000
北京同仁堂 臻品陈年化橘红 正宗广东化州产地橘红胎果止桔红八仙果痰咳液切片丸颗粒泡水养生茶,45.9,同仁堂（TRT）滋补养生京东自营专区,9500
浴曼斯超大面板五档增压淋雨淋浴花洒喷头套装粗大出水孔沐浴洗澡灰色款 （一个装）,9.99,网邻生活卖场店,6400
碧浪洗衣液18斤根源洁净除菌除螨持久留香补充装整箱批发内衣可用,119.9,宝洁京东自营官方旗舰店,760000
恒大冰泉 长白山饮用天然低钠矿泉水4L*4桶 泡茶露营整箱装 桶装水,52.9,恒大冰泉水饮京东自营旗舰店,210000
得力(deli)高粘棉纸双面胶带 36mm*10y(9.1m/卷) 学生文具 开学必备学习用品 白色8卷装 办公用品 30415,18.5,得力京东自营官方旗舰店,650000
王家渡低温午餐肉 原味640g即食早餐三明治肉肠香肠火锅涮食材方便速食,44.0,王家渡京东自营旗舰店,150000
协和芦荟凝胶儿童库拉索晒后修复皮肤痘肌疤痕叮咬军训七夕情节人礼物,29.9,协和京东自营旗舰店,180000
长城（Great Wall）1TB SSD固态硬盘 M.2接口(NVMe协议) PCIe4.0x4 读速高达7300MB/s GW7000系列,479.0,长城（Great Wall）存储京东自营旗舰店,900
不莱玫侧开盖多功能行李箱大容量商务拉杆箱男女旅行登机箱,659.0,不莱玫京东自营旗舰店,1400
COXBYTE导热硅脂(CPU/显卡核心散热膏)TG-50(系数18.2)台式风冷水冷游戏笔记本超频适用4克装,40.5,COXBYTE京东自营旗舰店,1600
Thermalright(利民)  Phantom Spirit 120 EVO 幻灵AGHP GEN4逆重力热管 风冷散热器 7热管双塔 阳极磨砂顶盖,255.03,利民Thermalright京东自营旗舰店,3800
洁丽雅（Grace）一次性压缩便携洗脸巾差旅洁面巾加厚珍珠纹24cm*30cm 20粒,12.9,洁丽雅洗脸巾京东自营旗舰店,290000
KO-KO(口口牌) 柬埔寨香米 长粒大米 进口香米 大米10kg,93.8,盛宝京东自营旗舰店,150000
苏菲超熟睡清新抑菌Ag+银离子柔棉夜用卫生巾420mm 8片*4包,57.8,苏菲京东自营官方旗舰店,31000
得宝（TEMPO）一博同款 厨房抽纸66抽*9包 水油瞬吸 厨房用纸 吸油纸 懒人抹布,64.9,得宝京东自营官方旗舰店,10000
三只松鼠氧气吐司炼乳夹心早餐代餐休闲零食吐司面包办公室点心800g/箱,22.4,三只松鼠京东自营旗舰店,1440000
乐高（LEGO）积木拼装机械组系列42154 福特GT不可遥控男孩玩具七夕情人节礼物,673.0,乐高京东自营旗舰店,78000
狮王（Lion）小狮王儿童泡沫抑菌洗手液200ml乳幼儿弱酸洗手液温和有效抑菌99%,16.0,狮王母婴京东自营旗舰店,11000
硃碌科有机黄小米(金苗K1)1.5kg罐装 小米粥月子米小黄米朝阳建平杂粮,35.85,硃碌科京东自营旗舰店,56000
小米（MI）Redmi Buds 5 Pro 真无线降噪耳机 入耳式舒适佩戴 小米华为苹果手机通用（冰瓷蓝） ,369.0,小米京东自营旗舰店,20000
温氏  供港谷物鲜鸡蛋 30枚/1.5kg 谷物喂养 无公害农产品 健康轻食 ,30.9,温氏食品京东自营旗舰店,390000
天湖天湖原酿啤酒 拉格工艺 9度黄啤 整箱500ml*12听来自水源地的奉献,29.89,天湖啤酒京东自营旗舰店,140000
豪士面包乳酸菌面包420g 零食蛋糕小口袋吐司面包早餐夹心十个勤天,27.9,豪士京东自营旗舰店,200000
灵蛇（LINGSHE)鼠标垫300*250*4mm高密纤维细面 fps电竞游戏专用电竞游戏中号锁边电脑桌垫 浅灰色G203,12.74,灵蛇京东自营旗舰店,4600
胡姬花食用油 古法一九一八花生油3.09L,79.7,胡姬花京东自营旗舰店,290000
grin儿童宝宝青少年含氟防蛀进口牙膏婴幼儿口腔护理3-12岁莓果味70g,51.0,grin京东自营官方旗舰店,25000
家安（HomeAegis）天然贝壳粉果蔬专用清洗剂清洁剂去农残 100g,20.8,家安京东自营官方旗舰店,49000
亿迪猫粮冻干10斤成猫幼猫国产全价5kg布偶蓝猫银渐层全阶段增肥专用,64.9,亿迪京东自营专区,99000
京鲜生 国产克伦生无籽红提 葡萄 1kg装 新鲜水果 克瑞森,34.9,生鲜京东自营专区,62000
田园主义全麦面包欧包0蔗糖低减0脂添加肥饱腹粗粮早餐食品混合70g*10袋,19.9,田园主义京东自营旗舰店,17000
羊小柒宁夏滩羊 原切肋排1200g/袋 国产羊排骨 生鲜羊肉 生鲜烧烤食材,79.9,羊小柒京东自营旗舰店,4100
参半沸石净齿牙膏美白亮白去黄去烟渍口臭清新口气男士成人牙齿120g,39.1,参半京东自营官方旗舰店,3600
李小谷爆米花玉米粒1kg罐装(球形爆米花炸苞米花原料爆裂玉米粒),27.81,李小谷（LIXIAOGU）京东自营旗舰店,53000
ThinkPlus联想  1TB移动固态硬盘 USB3.2高速PSSD移动硬盘小巧便携读取550MB/S US100红色,393.0,Think存储京东自营旗舰店,50
浪莎内裤男士平角裤冰丝夏季网眼抗菌透气潮四角裤头 4条 185/XXXL,46.8,浪莎内衣京东自营官方旗舰店,8300
小米（MI）Redmi Buds 5 Pro 真无线降噪耳机 入耳式舒适佩戴 小米华为苹果手机通用（曜石黑） ,369.0,小米京东自营旗舰店,20000
全棉时代（PurCotton）洗脸巾100抽*4包 100%棉抽纸棉柔巾加厚一次性毛巾60gsm20*20CM,87.0,全棉时代居家棉品京东自营旗舰店,430000
康佳（KONKA）一体机电脑23.8英寸高清屏N100办公家用台式主机(12代N100 8G 256GSSD 双频WiFi),1246.0,康佳（KONKA）电脑京东自营旗舰店,300
卡尔顿（Calleton）肉松沙拉焗蛋糕面包早餐休闲零食小吃代餐糕点下午茶糕点心500g,19.9,卡尔顿京东自营旗舰店,34000
味之享小型电子秤克称电子称高精度厨房秤烘焙精准家用中药食物秤小称数 【雅致白】充电款带托盘 3kg 0.1g,14.3,味之享厨具旗舰店,4300
良品铺子0蔗糖手撕面包500g吐司早餐面包下午茶零食代餐饱腹盒装独立小袋,12.5,良品铺子京东自营旗舰店,1230000
太太乐 朝天香香辣小龙虾调味料 150g 酱香味足一料多用,5.4,太太乐京东自营旗舰店,25000
得宝（TEMPO）一博同款 有芯卷纸 樱花味4层160g*16卷  柔韧可冲散 卫生纸 卷纸,61.9,得宝京东自营官方旗舰店,350000
大江浴室地垫 浴室防滑垫吸水脚垫卫生间地垫卫浴速干 60x90cm,79.0,大江京东自营旗舰店,44000
比比赞（BIBIZAN）红豆千层手撕面包1000g整箱 早餐面包吐司饼干蛋糕点心休闲零食品,18.5,比比赞（BIBIZAN）京东自营旗舰店,140000
京鲜生 红肉蜜柚 1粒 单果2.5-3.3斤 生鲜柚子水果,19.9,生鲜京东自营专区,350000
京鲜港【活鲜】生蚝4斤 2XL 14-17只装 源头直发 露营烧烤,29.9,京鲜港京东自营旗舰店,1400
oralshark参半口腔鲨鱼美白牙膏益生菌洁净口腔去渍增白清新口气180g,43.4,参半京东自营官方旗舰店,190000
浴曼斯（YUMANSI）家用煤气炉防风罩聚火罩燃气节能罩防滑厨房配件燃气灶支架配件 2个装,8.99,网邻生活卖场店,400
珍味小梅园 荠菜猪肉大馄饨256g*2袋  方便速食 营养早餐,19.8,珍味小梅园京东自营旗舰店,9700
泰金香 甄泰香米 长粒大米 籼米 大米5kg,47.9,盛宝京东自营旗舰店,1310000
荆楚大地 虾稻油粘米15Kg 长粒大米30斤 南方大米（非真空包装）,69.52,荆楚大地京东自营旗舰店,7800
怡宝麒麟（KIRIN）火咖 意式倍醇咖啡饮料 280ml*6罐装 量贩装,14.9,怡宝京东自营官方旗舰店,6000
颐莲（RELLET）玻尿酸补水喷雾300ml*1+100ml*2（补水保湿  水润温和  化妆水）,84.0,颐莲（RELLET）京东自营旗舰店,43000
泰迪熊(Teddy Bear)探险家特薄纸尿裤L44片(9-14kg)婴儿尿不湿	,49.5,泰迪熊京东自营旗舰店,400000
立白精品青提茉莉洗洁精488g 高效去油除味洗涤剂宝宝餐具果蔬适用,15.9,立白京东自营旗舰店,2300000
小牛凯西国产整切调理西冷菲力眼肉牛排130g*10片 牛肉冷冻生鲜 牛扒厚切,125.0,小牛凯西京东自营旗舰店,88000
广州酒家利口福 妙曲横生(什锦曲奇饼干)480g 8种口味 巴旦木抹茶黄油曲奇 送礼,68.0,广州酒家京东自营旗舰店,11000
伊利牛奶系列 营养早餐搭配 优质乳蛋白 【低脂】高钙低脂250ml*21盒2提,89.2,伊利牛奶官方旗舰店,10000
艾惟诺（Aveeno）婴儿每日倍护二合一洗发沐浴露20ml,7.8,Aveeno艾惟诺京东自营旗舰店,320000
四万公里 实心不锈钢衣架 加粗晾衣架子无痕衣服挂架衣服撑子 45cm10只装,22.6,四万公里家居用品京东自营旗舰店,6400
得宝（TEMPO）一博同款 有芯卷纸 无香4层145g*27卷 可冲散 卫生纸 卷筒纸 ,89.9,得宝京东自营官方旗舰店,350000
千味央厨 空气炸锅 小胖子油条 400g*2（每袋约20根）家庭早餐 涮火锅油条,19.9,千味央厨京东自营旗舰店,2100
云蕾一次性咖啡杯加厚防烫外卖带盖热饮杯奶茶杯带杯套400ML*20套,22.14,云蕾京东自营旗舰店,9000
松能X麦克风话筒支架悬臂桌面台式支架主播直播3kg承重防震三段式折叠万向直播话筒 AX-3G,279.0,松能X京东自营旗舰店,400
洁云抽纸 绒触感3层110抽*27包 面巾纸整箱 可湿水S码纸巾 软抽餐巾纸,49.9,洁云京东自营旗舰店,340000
舒客专效防蛀氟素牙膏清新薄荷140g*2清新口气固齿去黄去口臭,13.9,舒客京东自营官方旗舰店,1340000
秋叶原（CHOSEAL）六类网线 CAT6类千兆高速连接线 工程电脑监控8芯双绞线 家用成品跳线 3米 黑色 QS5062E,8.9,秋叶原线材京东自营官方旗舰店,49000
京喜【10万人已购买】非油炸兰州牛肉面重庆小面杂粮面私房牛肉面 兰州牛肉面6桶,8.9,京喜自营官方店,41000
良满鲜 源头直发 冷冻越南巴沙鱼柳净重2kg BAP认证 5-7片 鱼类生鲜,46.9,良满鲜京东自营旗舰店,11000
杨协成低糖马蹄爽 果肉饮料粒粒爽脆300ml*6罐,21.9,杨协成Yeos京东自营旗舰店,49000
力仕康苍蝇贴50张 粘蝇纸胶灭蝇纸捕苍蝇神器灭蝇器室内大号强力粘蝇板,27.9,力仕康京东自营旗舰店,39000
爱特福84 消毒液家用消毒剂去污垢杀菌衣物漂白液468ml*30瓶整箱,122.8,爱特福84京东自营旗舰店,23000
麦富迪 猫零食 冻干生肉饼混合装140g 成猫幼猫鲜肉饼干,25.0,麦富迪京东自营旗舰店,95000
京鲜生 安岳黄柠檬16粒 单果140g+ 生鲜水果 源头直发包邮,14.9,水果源头直发京东自营专区,7500
溪木源【128积分兑礼】男士专研旅行装（水15ml+乳15ml+洁面20g）七夕,7.7,溪木源京东自营官方旗舰店,8000
倍舒特0感棉系列   棉柔日用卫生巾组合套装100片(240mm*100p),51.9,倍舒特京东自营官方旗舰店,88000
海飞丝去屑洗发水香氛幽香馥郁450g*2送80g*2男女士持久留香洗发水套装,78.0,宝洁京东自营官方旗舰店,300000
比比赞（BIBIZAN）日式蒸蛋糕1000g/箱 营养早餐手撕面包速食饼干糕点心休闲零食品,16.1,比比赞（BIBIZAN）京东自营旗舰店,81000
千島湖啤酒（CHEERDAY） 比利时小麦精酿艾尔白啤11度 500ml*12听整箱装,92.0,千島湖啤酒京东自营旗舰店,160000
京东京造 除菌超人洗衣液 6斤礼包 99.9%除菌除螨 深层去污 茉莉清香,35.9,京东京造自营官方旗舰店,79000
卡尔顿（Calleton）红豆厚切吐司面包办公室零食点心下午茶早餐代餐休闲零食400g整箱,19.9,卡尔顿京东自营旗舰店,18000
浪莎内裤男士加肥加大码平角裤胖子肥佬四角夏季200斤冰丝感裤头,47.4,浪莎内衣京东自营官方旗舰店,800
参半羟基磷灰石牙膏专业修护抗敏感亮白美白牙齿修复口腔鲨鱼含氟300g,65.2,参半京东自营官方旗舰店,14000
曼秀雷敦男士保湿抗痘洗面奶组合150ml*2洁面乳送男友礼物,49.9,曼秀雷敦男士京东自营旗舰店,260000
京东超市 海外直采大西洋真鳕鱼块(去皮去刺)500g/盒 独立包装 MSC认证,49.9,京东超市海外直采自营专区,7400
荷明斯【三面牙刷】烫金刷丝礼盒装家庭装360°清洁牙齿成人立体无死角 三面牙刷/ 4支 【礼盒装】,12.9,巽兴美妆专营店,1300
比比赞（BIBIZAN）紫米夹心吐司2斤1000g/箱 早餐手撕面包休闲零食粗粮代餐蛋糕点心,15.4,比比赞（BIBIZAN）京东自营旗舰店,140000
晨光(M&G)文具80张4色便利贴 粘性标签贴留言贴 76*102mm记事贴优事贴便签本子 单本装颜色随机YS-81,2.3,晨光京东自营官方旗舰店,100000
多特思(DOTUS) 猫零食猫条三文鱼味15g*100支成猫幼猫咪零食湿粮,47.0,多特思（DOTUS）京东自营旗舰店,100000
京东超市 海外直采阿根廷原切谷饲120天西冷牛排 600g（3片装）健身减脂,66.9,京东超市海外直采自营专区,11000
水井坊 臻酿八号 52度 500ml 单瓶装 浓香型白酒 ,369.0,水井坊京东自营旗舰店,160000
京鲜生 红心火龙果 4粒装 单果400g 超大果 新鲜水果 源头直发包邮,19.9,水果源头直发京东自营专区,29000
云南白药牙膏多口味套装310g益生菌清新口气健齿护龈牙膏3支装,46.8,云南白药京东自营官方旗舰店,1330000
舒客悠净益生菌牙膏草莓+鲜果+薄荷120g*3调节酸碱平衡清新口气护龈,39.9,舒客京东自营官方旗舰店,54000
自然堂(CHANDO)舒缓润养卸妆膏25ml,7.7,自然堂京东自营旗舰店,4400
好来（DARLIE）好来【白鹿推荐】超白竹炭深洁牙膏4支共480g+牙刷2支清新口气,42.8,DARLIE好来京东自营官方旗舰店,1490000
邹有才黄糯玉米棒660g(220g*3)非转基因真空 东北粗粮 鲜食代餐杂粮,10.9,邹有才京东自营旗舰店,7700
金龙鱼 食用油 非转基因 黄金比例零反式脂肪食用调和油 5L(新),72.4,金龙鱼京东自营旗舰店,520000
美威【冰鲜】挪威三文鱼刺身鱼腩300g源头直发 包邮,69.9,美威三文鱼京东自营旗舰店,570000
美真香桂花盘香 花香家用室内客厅卫生间室内熏香香薰 4小时/48环装,33.8,美真香京东自营旗舰店,11000
食南之徒+长安的荔枝,45.48,博集天卷京东自营官方旗舰店,7500
晨光(M&G)文具16K方格作文本 学生300格信稿纸文稿纸 草稿纸练习本子 3本APYKGR88高中生学习神器 开学季,6.2,晨光京东自营官方旗舰店,29000
先点66W充电器头超级快充套装6A数据线type-c快充电头适用华为mate60pro/50nova12/11荣耀vivo小米oppo 6A超级快充线【1米标准】,2.7,先点旗舰店,17000
三只松鼠黑麦吐司1000g/箱 全麦面包无蔗糖粗粮早餐健身代餐零食饱腹糕点,17.0,三只松鼠京东自营旗舰店,59000
手机支架桌面IPAD平板支架可旋转升降懒人直播拍视频追剧神器小巧便携支撑架可折叠 金属底座-三轴旋转桌面支架黄色,6.98,京喜自营官方店,71000
晨光(M&G)文具0.5mm黑色按动中性笔7层控墨超顺滑 低重心更稳定针尖锥秒干油墨签字笔 特别好写4支装AGPK2607,13.0,晨光京东自营官方旗舰店,16000
淳鲜四季X 京东PLUS会员联名款 牛排原切和牛M5肉芯1.2kg 谷饲400天,119.0,淳鲜四季京东自营旗舰店,4300
雅集茶壶304不锈钢内胆三件式高硼硅耐高温泡茶壶功夫茶壶750ml,35.9,雅集京东自营旗舰店,11000
弗林博格（ Flensburger） 小麦啤酒 330ml*6瓶 整箱装 德国进口,65.9,弗林博格（Flensburger）啤酒京东自营旗舰店,9100
L&S LIFE AND SEASON椰棕床垫可折叠硬棕垫天然3E椰棕榻榻米棕床垫CD21 0.9*1.9米,159.0,L&S京东自营专区,2400
晨光(M&G)文具0.5mm黑色按动中性笔GP1008通透颜值款 全包软胶护套速干ST头学生刷题签字水笔 6支装AGPJ3104A,13.0,晨光京东自营官方旗舰店,34000
比比赞（BIBIZAN）牛油果肉松三明治650g整箱 营养早餐手撕面包夹心糕点心休闲零食,16.8,比比赞（BIBIZAN）京东自营旗舰店,35000
京东京造 酵素洗衣凝珠200颗 99%除菌除螨 8倍洁净 浓缩洗衣液 洗衣珠,87.9,京东京造自营官方旗舰店,26000
漓泉啤酒 1998小度特酿精酿8度 500mL*12瓶 整箱装 燕京啤酒旗下,105.0,漓泉啤酒京东自营旗舰店,1300
先点66W超级快充电器套装快充头数据线Type-c快充电线6A适用手机usb充电头华为荣耀vivo小米oppo 套装【66W快充电器+2.0米线】,9.9,先点旗舰店,5500
韩束水动力焕能眼霜30g 淡化细纹黑眼圈提拉紧致补水七夕情人节礼物,9.9,,13000
集南鲜   攀枝花凯特芒果 现摘热带甜心芒果新鲜时令生鲜水果礼盒 净重9斤特级大果（400g起）,20.88,集南鲜旗舰店,13000
爱国者（aigo）128GB TF（MicroSD）存储卡 U3 A1 V30 4K内存卡 相机行车记录仪监控摄像头储存 T1JD读速100MB/s,48.7,爱国者存储京东自营旗舰店,49000
