商品名称,券后价,店铺名称,好评数
【官方正版 精装礼盒装】全12册 丘吉尔二战回忆录 丘吉尔著 全面回顾二战历史世界经典战役 全12册：丘吉尔二战回忆录（精装礼盒装）,238.0,南岸书香图书专营店,5
【官方正版 皮面烫金精装】黄帝内经 全6册 原著原版白话文图解注释译文全集详解基础理论中医养生本源之书 全6册：黄帝内经（皮面烫金精装）,53.0,南岸书香图书专营店,3
【官方正版】剪映视频剪辑完全自学一本通 剪映短视频剪辑从入门到精通2024 手机剪映短视频剪辑从入门到精通 剪映教程书 短视频拍摄与剪辑教程 剪影视频剪辑教程视频 零基础学手机摄影从入门到精通 剪映视,38.8,南岸书香图书专营店,6
【当日发】小学数学几何36模型2025新版作业帮小学几何思维训练三四五六年级小学通用小学数学玩转几何专题突破练习数学图解应用题巧解计算题小学生应用题大全练习册 小学数学几何36模型,19.5,国民教育图书专营店,10
【全国通用 多套餐可选】超级作文本上册/下册 蒋军晶全彩一间读写教室超级作文本三四五六年级上下册 同步作文匹配教材单元 小学生作文习作指导书 人民文学出版社 单本：超级作文本+领同步微课（三年级上册）,35.11,南岸书香图书专营店,2
【官方正版 送考点册】人教版水浒传原著上下两册 完整版原版文言文青少年版学生版初中生九年级上册必阅读课外阅读书籍 人民教育出版社 人教版水浒传原著-上下两册（附赠人物关系图+考题）,35.8,南岸书香图书专营店,2
一本初中语文名著导读与训练七八九年级全一册西游记海底两万里骆驼祥子艾青诗选水浒传名著导读考点精练初一二三课外阅读专项练习 初中名著考点速记+初中名著考点精练【全2册】,64.7,司马彦图书专营店,1
自选】2024-2025正版星火英语巅峰训练高一高二高考完形填空与阅读理解语法填空听力理解五合一必刷题专项训练习册教辅资料 25【高一】阅读理解900题,23.8,百度书屋图书专营店,100
【官方正版】辞海第七版 缩印本 含定制放大尺 陈至立 主编 综合性辞典 期待第八版 上海辞书出版社 辞海（第七版）,328.0,南岸书香图书专营店,3
现代汉语词典（第7版） 2023年新版教材教辅中小学1-6年级语文课外阅读作文新华字典成语牛津高阶古汉语常用字古代汉语英语学习常备工具书 现代汉语词典第7版,92.0,南岸书香图书专营店,2
拉拉波波【鹅绒】冬新款加厚小熊休闲亮面大毛领中长羽绒服女L21D-WSYR36 黑色 L,4229.3,LALABOBO旗舰店,1
极睿胶囊咖啡云南50颗套装意式浓缩兼容Nes胶囊机 云南胶囊咖啡5盒装（共50粒）,64.9,极睿咖啡专营店,100
卡拉羊单肩包男士斜挎包多隔层帆布包休闲小包户外胸包CX4008黑色,83.0,卡拉羊箱包京东自营旗舰店,1600
辣妈（hot mom）儿童扭扭车摇摆车宝宝滑行车妞妞车闪光静音轮溜溜车婴幼儿玩具车 宝石蓝扭扭车,159.0,辣妈母婴旗舰店,1400
新华书店官方正版 STEAM科学绘本·猪猪镇的奇妙运转全5册不怕黑自动关灯装置一站式洗澡装置步步惊心装置自动搬运线球装置博物馆 儿童科普百科绘本 【平装版 4册】猪猪镇的奇妙运转,39.0,安徽新华书店图书旗舰店,50
【1-6年级课本】2024版黄冈随堂笔记小学学霸课堂笔记一二三四五六年级上下册语文数学英语全套知识大全解同步课本讲解教材解读资料书人教版黄冈随堂笔记课本全解 【单册人教版】数学 六年级上册,25.8,司马彦图书专营店,10
自选24秋小学教材搭档语文数学二年级上下册人教版北师青岛六三五四山东专版课本教材全解同步解读解析2年级同步讲解学习辅导书RJ课堂笔记暑假课前预习教师备课参考资料pass绿卡图书 24秋语文·人教-上册,36.7,pass图书官方旗舰店,20
2024新版黄冈小状元暑假作业三年级下册语文数学英语全套部编人教版 3年级同步练习册暑假阅读口算题卡应用题作业本衔接下册预习速算天天练 语数英,43.55,司马彦图书专营店,70
自选24秋小学教材搭档语文数学英语四年级上下册人教版北师青岛六三五四课本教材全解同步解读解析4年级同步讲解学习辅导书RJ课堂笔记暑假课前预习一本通教师备课参考资料pass绿卡图书 24秋语文·人教-上,36.7,pass图书官方旗舰店,30
自选24秋小学教材搭档语文数学英语五年级上下册人教版北师青岛六三五四课本教材全解同步解读解析5年级同步讲解学习辅导书课堂笔记暑假课前预习一本通教师备课参考资料pass绿卡图书 24秋语文·人教-上册,36.7,pass图书官方旗舰店,30
自选24秋小学教材搭档语文数学英语六年级上下册人教版北师青岛六三课本教材全解同步解读解析6年级同步讲解学习辅导书RJ课堂笔记暑假课前预习一本通教师备课参考资料pass绿卡图书 24秋语文·人教-上册,36.7,pass图书官方旗舰店,30
科目自选】2023-2024正版学霸题中题七年级下上册语文数学英语科学 初中同步7年级上册下册初一课时训练提分练习册教辅资料畅销书籍 （24秋）数学上册  苏科版,34.0,一道泉图书专营店,60
上下册自选】2024-2024秋正版课时作业本八年级下上语文数学英语物理历史道德与法治 8年级初二上册下册同步课时提优练习册教辅资料 （24秋）物理上册 苏科版【江苏专用】,22.0,一道泉图书专营店,100
上下册自选】2024-2025五年中考三年模拟九年级下上语文数学英语物理化学历史道德与法治 5年中考3年模拟初三上册下册9年级全一册同步课时训练习册教辅资料 (25版）人教版-物理全一册,35.8,百度书屋图书专营店,200
自选】2024正版五年中考三年模拟语文数学英语物理化学生物地理历史与社会道德与法治科学满分作文训练 5年中考3年模拟53中考总复习资料真题训练教辅资料 江苏专版 语文,42.2,百度书屋图书专营店,80
高一上册自选】2024-2025版王后雄学案教材完全解读必修第一册语文数学英语物理化学历史地理文言文 高中同步生物政治必修1课时讲解教辅 【25】人教A版-数学必修第一册,52.7,百度书屋图书专营店,100
高二上自选】2025版五年高考三年模拟选择性必修第一册语文数学英语物理 5年高考3年模拟化学生物政治历史地理选择性必修1高中同步练习册教辅资料 （25）人教版-化学选择性必修1,31.8,百度书屋图书专营店,80
自选】2025正版五年高考三年模拟B版语文数学英语物理化学生物政治历史地理 5年高考3年模拟b版高中一轮二轮总复习教辅资料 25版）新高考版-语文,49.4,百度书屋图书专营店,100
东方娃娃杂志幼儿大科学/智力版/绘本版/创意美术版2024年1/2/3/4/5/6月新到【另有试读包可选】  3-7岁幼儿园早教读物儿童故事睡前亲子故事非2023年过期刊 【8本】2024年7-8月智,96.0,简妙作文旗舰店,5
21世纪英文报二十一世纪学生英文报2024年暑假合刊春秋季学期1/2/3/4/5/6月现货【另有特价试读体验可选】 TEENS小学初一初二初三高一高二高三年级新闻时事英语报纸 一学年送好礼【周发】24,459.0,简妙作文旗舰店,700
作文与考试初中版2024年1-12/1-8月【另有2023年珍藏/新期现货打包/半年可选】初中生作文写作技巧辅导 中考满分作文素材杂志期刊 热卖【 共24期+送1本书2个本】24年1-8月,134.0,简妙作文旗舰店,300
节奏坦克 奏鸣曲BHD Pro 双芯便携解码耳放小尾巴4.4mm+3.5mm/usb声卡DSD256/MQA Type-C 可调音量 黑色,340.0,节奏坦克京东自营旗舰店,1000
一朵小花适用于苹果iPad Pro Air平板保护壳9.7/10.2/11英寸苹果平板电脑超薄全屏防指纹防弯防摔壳 【黑色】6/5/Air2/1  9.7英寸,18.9,一朵小花官方旗舰店,40
袋鼠头层牛皮手拿包女包2024新款零钱包长款时尚百搭软皮真皮小手包潮 黑色,77.0,外红箱包专营店,5
酷奇袋鼠包包酷奇女包轻奢女士包包手提包单肩斜挎包七夕情人节送老婆礼物 印花咖啡色 专柜,628.82,酷奇袋鼠芳惠专卖店,80
袋鼠真皮双肩包女2024新款时尚背包头层牛皮中年妈妈旅行包软皮大容量 黑色,87.0,外红箱包专营店,20
YOUNAFEN红色婚包女2024新款新娘包感单肩帆布包大容量通勤手提托特包 大号黑色,63.23,精贵箱包专营店,0
卡拉羊中学生书包男女一体式可打开初高中生减负背包旅行出游双肩包 5448深海蓝【容量25L】,169.0,卡拉羊官方旗舰店,200
周六福（ZLF）七夕礼物  黄金吊坠男女款大日如来佛生肖羊猴守护神挂坠 定价 吊坠-3.1g,3230.0,周六福官方旗舰店,30
周六福（ZLF）七夕礼物    黄金戒指女款5D硬金时尚DNA指环小众足金手饰 定价 15号-1.21g,1251.0,周六福官方旗舰店,20
周六福（ZLF）七夕礼物    黄金耳钉女款立体闪耀繁花耳钩款足金耳饰 定价 1.51g,1553.0,周六福官方旗舰店,100
印象眸A货翡翠貔貅吊坠男女款俏色瑞兽貔貅玉坠生日礼物 附证书,1359.0,印象眸京东自营旗舰店,2
玉石阙 玉手镯冰糯种翡翠手镯冰绿玉镯子女士处理玉石送妈妈老婆礼物 内直径58-59mm(配鉴定证书),1148.0,玉石阙翡翠玉石官方旗舰店,90
珒珏 玉戒指 翡翠天然A货飘花冰糯种玉石指环吊坠男女款节日礼物 13号内圈周长54mm,349.0,珒珏珠宝旗舰店,100
闪亮银饰绿玛瑙银耳钉女生耳饰七夕情人节纪念日送女朋友闺蜜老婆生日礼物 【6mm】绿玛瑙耳钉 一对装,4.8,闪亮银饰官方旗舰店,100
万般宜朱砂手串帝王砂手链高含量本命年护身符手链【七夕情人节礼物】 帝王砂手链12mm【附证书】,339.0,万般宜珠宝旗舰店,20
Eternelle法国永恒原创设计玫瑰花项链轻奢小众银锁骨链女高级感七夕礼物 清澈蓝,379.0,Eternelle旗舰店,40
武当玄岳九字真言黑檀木手串十字天经手持手串男念珠盘玩手把件武当山文创 道家十字天经,59.0,武当山文创旗舰店,30
闪亮银饰925银珍珠耳环女耳钉耳坠七夕情人节纪念日耳饰女生日礼物送女友 【6mm】珍珠白耳钉 一对装,4.8,闪亮银饰官方旗舰店,200
Eternelle法国永恒原创小众设计胸花气质雪花胸针高档精致丝巾扣女七夕礼物 璀灿金色,292.0,Eternelle旗舰店,1200
炊大皇（COOKER KING）绮丽不粘锅炒锅平底锅煎锅少油烟燃气灶电磁炉通用汤锅炖锅B50069 【绮丽系列】不粘锅 32cm,88.0,炊大皇烹饪锅具京东自营旗舰店,100
炊大皇（COOKER KING）青鸟平底锅不粘锅煎锅28cm牛排煎锅煎蛋燃气灶电磁炉通用QN28JG,104.3,炊大皇烹饪锅具京东自营旗舰店,20
炊大皇（COOKER KING）青鸟煲汤锅22cm不粘锅煮锅平底锅煎锅炖锅燃气灶电磁炉通用QN22TG,123.0,炊大皇烹饪锅具京东自营旗舰店,20
炊大皇（COOKER KING）奶锅不粘锅辅食锅18cm燃气灶电磁炉通用煎蛋锅汤锅煮面锅NG18XK,94.0,炊大皇烹饪锅具京东自营旗舰店,30
炊大皇（COOKER KING）锅具套装 厨具全套不粘锅炒锅煎锅汤锅奶锅烹饪锅具四件套B49346,244.8,炊大皇烹饪锅具京东自营旗舰店,10
王麻子菜刀【现货】9铬18钼钒钢厨师专用刀家用切菜肉片厨房刀具 3号厨片刀【家用推荐】,177.0,王麻子官方旗舰店,500
十八子作 厨房剪刀 不锈钢强力鸡骨剪多功能家用剪鸡开鱼肚杀鱼剪刀 红色 SB3031(大号),40.0,十八子作万和行专卖店,6
王麻子刀具套装 9铬5铬钢菜刀套装厨具全套厨房家用切菜片肉砍骨 高端高颜 7件套,949.0,王麻子官方旗舰店,80
王麻子砧板 抗菌黑金檀木乌檀木菜板圆形家用切菜板防霉擀面板商用案板 黑金檀木【大号4-6人】 圆形,259.0,王麻子官方旗舰店,200
plazotta seit 1893德国 耐热玻璃饭盒玻璃保鲜盒烤箱冰箱便当盒微波炉饭盒 圆形单件装600ml,17.9,plazotta seit 1893厨具旗舰店,300
WCZ保温汤壶大容量316不锈钢超长便携饭盒桶上班族碗带盖成人微波炉 军训饭盒316单层-奶白色 1100ml,83.84,嘉艺甄选家居店,10
苏泊尔运动水杯大容量夏季tritan塑料杯儿童便携男女士健身水壶950ml,54.0,苏泊尔（SUPOR）厨具京东自营旗舰店,1500
茶之恋2024新款茶水分离杯纯银高档男士泡茶杯办公礼品水杯双层玻璃杯子 工笔花鸟-999纯银莲花 360ml 1只,738.0,茶之恋旗舰店,30
苏泊尔（SUPOR）大容量保温杯女士随享水杯壶户外双饮杯高颜值大肚杯子1L.天幕白,89.0,苏泊尔（SUPOR）厨具京东自营旗舰店,6000
苏泊尔（SUPOR）保温壶家用大容量水壶316L不锈钢真空保温瓶热水壶暖壶开水瓶白,134.0,苏泊尔（SUPOR）厨具京东自营旗舰店,8000
十八子作 餐具套装筷子勺子三件套 不锈钢餐具厨房工具组合 PK02-3 3件套,25.0,十八子作万和行专卖店,0
德必胜卡通洋娃娃儿童小娃娃玩具女孩迷你关节换装娃娃摆件Lucky猪猪ob11娃娃美结猪GSC黏土手办 LUCKY猪 粉红套装 含衣服鞋子全套 15cm,94.0,德必胜玩具旗舰店,5
风火轮金标珍藏版车模GJT68合金收藏汽车模型男孩玩具 89号-丰田GT4,44.9,乐倍家玩具店,0
蒙巴迪金刚5变形玩具男孩迷你变形汽车金刚系列机器人机甲 迷你金刚全套7款,52.34,乐倍家玩具店,600
魔女之旅伊蕾娜手办坐姿景品周边动漫二次元机箱车载电脑摆件玩具 毛衣伊蕾娜（约15cm）,26.73,磁趣玩具拼购店,100
真子掌上迷你打地鼠按按乐婴儿早教益智宝宝男女孩手指按压玩具儿童 益智打地鼠玩具【蓝萌鸭】1套,11.8,首力家居旗舰店,2
Hape儿童木质积木100粒双面字母数字积木拼搭男女孩玩具节日生日礼物 100粒双面字母数字积木,128.0,爱贝树旗舰店,2
唯酷（wicue）12位充电写字板计算器液晶手写板学生财务便携折叠记事办公计算机 12位液晶手写板计算器,95.0,唯酷wicue官方旗舰店,10
乐立方 3D立体拼图模型玩具 中国建筑系列 五星难度MC126天安门,61.0,乐倍家玩具店,600
Ddrops滴卓思 孕妇成人免疫力助钙吸收营养品维生素d3 1000iu 5ml/瓶,135.0,Ddrops母婴海外京东自营专区,30
【官方正版 中英文对照插图】莎士比亚四大悲剧全集 朱生豪哈姆雷特哈姆莱特+奥瑟罗+李尔王+麦克白中英文双语对照版插图本 全4册：莎士比亚四大悲剧全4册（中英文对照插图本）,31.4,南岸书香图书专营店,2
【官方直营 现货先发】考研政治2025肖秀荣精讲精练 肖秀荣1000题讲真题形势与政策肖八肖四四套卷八套卷自选国家开放大学出版社 【核心三本套】肖秀荣1000题+8套卷+4套卷,103.0,智泓图书官方旗舰店,2000
【官方直营 现货先发】2025张剑黄皮书英语一2025张剑黄皮书英语二考研英语真题试卷考研英语黄皮书真题考研黄皮书考研历年黄皮书真题 【精华版】英语一真题+详解(05-24)基础版,62.82,智泓图书官方旗舰店,3600
【880现货+官方直营】2025李林880题 李林108题 李林高数辅导讲义 线代讲义 概率论讲义 2025考研数学李林6+4冲刺预测卷 李6李4预测4套卷考前6套卷 2025李林 全家桶 【数学二】,201.5,智泓图书官方旗舰店,40
【官方直营】mba联考教材2025 管综199管理类联考综合能力考研英语二写作数学逻辑会计专硕考试在职研究生考试高分指南mem mpacc mpa工商管理 工程管理 公共管理 图书情报 会计专硕审计 ,169.2,智泓图书官方旗舰店,1800
应急管理部出版社【现货速发】2024中级注册安全工程师2024教材 2024中级注安师教材 安全工程师2024年教材建筑施工化工其他煤矿金属冶炼金属非金属矿山道路自选 建筑安全 教材4本,260.14,智泓图书官方旗舰店,100
【含6月真题】新东方备考2024年12月大学四级英语真题试卷 cet4级英语历年真题超详解四级模拟复习资料题2024词汇书单词阅读听力写作翻译全套 自选 新东方四级词汇乱序便携版,24.0,智泓图书官方旗舰店,300
纽曼汽车应急启动电源充气泵一体机车载充电宝紧急电瓶搭电宝照明神器 V5先锋 12000mAh 一体机 4合1,409.0,易购车品专营店,5
骏岑 四合一车载吸尘器轮胎充气汽车打气泵12V车用车家两用汽车吸尘器 【有线】指针款四合一无包,47.4,美岑车品专营店,10
